pdf_page,chars,preview
71,554,"再者， 因「 罰鍰 J 處分係對於過去違反義務行為所處之「 秩序罰」 ， 更係突顯「 刑事優先原則」， 在刑事處罰未有結果前， 行政處罰不宜 亦不應開始進行。 與 「 罰鍰」以外之其他行政罰， 如沒入、 記點、吊扣或吊銷駕駛執照 等處分， 係預防將來再犯危險所處之「 管制罰」 ，"
72,585,"第二至五項的合憲性檢討 原因案件行為時之行政罰法第二十六條第二項規定： 「 前項行為 如經不起訴處分或為無罪、 免訴、 不受理、 不付審理之裁判確定者， 得依違反行政法上義務規定裁處之」 。 顯係針對第一項「 刑事程序優 先原則」 所建立之一行為不二罰原則下的補充規定， 蓋刑事程"
73,709,"分之禁止再訴效力 la 。 就此爭議， 有 肯 、否見解及所謂折衷說， 也各 公 益圍體 i 付一定之金額雖非刑法所定之刑 名 ， 然 其已對異議人 名 譽、 u 參見 2 0 7 年 1 月 2 8曰臺灣高等法院暨所屬法院九十六' 个 :法律座談會第 36 號 組第一次會議紀錄"
74,727,"'嘮誧人剛好代表桃 阑 地院參與該次座談會 硏 射， 會中 h 論甚 a 熱 烈 ， 聲請人支 逍 。 而無論甲、 乙 、 丙式說均有實務裁足支持|可以作 爲 法院 u 解 「 巡 禮 ！ 參 考 ， 1 「 緩 起 訴 ： 處分非脯刑罰。 異議人酒後駕屯之彳 m ， 雖屬 p "
75,859,"罰程序， N 仍得由裁罰機關依人 M 中請或依職權撒銷原裁罰處分予以救濟。 照不起訴處分之法律效果， 仍容 I ti 行政機關 爲 行政罰之處分。」 與刑事處罰有異， 亦不得以此即認該捐款行 爲 與原處分機關之上開行政裁 罰相重疊（ 臺灣高等法院臺南分院九十六年度交抗字第六號裁定"
76,903,"等法院臺南分院九十六年度交抗字第五號、 臺灣高等法院高雄分院九 t 六年 M i 定 •「 一行 爲 同時觸犯刑事法律及違反行政法上義務規定者 1 依刑事法 禅 : 鹋 測•探究! U ： $ M 的•無非以•行 爲 I H I 時觸犯刑 1 描 汴 及 違丨乂行政法 k 義務規"
77,927,"道路交通管理處罰條例第十條等 规 定移送地方法院檢察興處理• K •後非有行 政罰法第二十六條第二項所定不起訴等事 Ftl ， 不得裁處行 爲 人罰鍰。 而上開 4 丙說以緩起訴處分實質確定時（ 即經緩起訴猶豫期間經過 i f i 丨未經撤銷）， 行 處以其他種類行政罰外， 關於"
78,737,"5原則 h 採丙說。（ 但坪山應 爲 文字上之修正。 尤以從設題意形式上觀察， 招款之命令， h 政 機 關 咐 緩 & 诉 期 滿 ， 即 得 對 丨 nJ • 行 爲 逕課以彳 r 政闕 鈸 ， 亦 办 m i : 伽 硏 求探究之必要。） 小 m 之理由有認 爲 緩起訴處分"
79,601,"或非財產上之損害賠償； 或實務上常見之向公庫或指定之公益團體、 地方自治團體支付一定之金額等） 、 「 社區服務性質」（ 向指定之公益 團體、 地方自治團體或社區提供四十小時以上二百四十小時以下之義 務勞務） ， 或 「 保護觀察性質」（ 完成戒癮治療、 精神治療、 心理輔導 或"
80,900,"議 ， 有認為附條件的捐款行為屬刑事處分， 亦有以為捐款行為具行政 各機關依則 战 掌就 f ■ 法 規 爲 釋 示 之 政 命 令 ， 法宮於帟判案件時 ’ 固可了•以引 川 ， 何仍得依據法 评 ， 衣 小 適 當 之 卜 解 ， 妆 不受 W 拘 朿 ’ 本院釋字第 - 一"
